dataset,subject,stim,condition,critical_word,meanAmp,meanAmp_z
ryskin_2021,ryskin_s13,The sermon denounced pride and extolled the virtue of alumni.,Sem,alumni,0.27578375,-0.1627306825248745
ryskin_2021,ryskin_s13,The soaring eagle circled and glided upwards on a thermals.,Synt,thermals,-0.6239737500000002,-0.270042063240728
ryskin_2021,ryskin_s13,The soldier rammed gunpowder down the barrel of a musket.,Control,musket,5.3515,0.44263478418075936
ryskin_2021,ryskin_s13,The storyteller could turn any incident into an amusing anecdote.,Control,anecdote,6.9627625,0.6348052340749564
ryskin_2021,ryskin_s13,The student had his editorial published in a local gazettes.,Synt,gazettes,-3.0247675,-0.5563775393289981
ryskin_2021,ryskin_s13,The student went to medical school to become a physician.,Control,physician,7.3873999999999995,0.685450476186001
ryskin_2021,ryskin_s13,The study of sounds in language is known as phrenology.,SemCrit,phrenology,11.4044125,1.1645475192535413
ryskin_2021,ryskin_s13,The teacher interrupted his sentence to make a grammatical correction.,Control,correction,-2.64158625,-0.5106766599232397
ryskin_2021,ryskin_s13,The teacher taught that subtraction was the opposite of audition.,SemCrit,audition,4.97963125,0.3982831127497587
ryskin_2021,ryskin_s13,The thesaurus shows that a synonym for drunkenness is inebriation.,Control,inebriation,0.4581938749999999,-0.14097517354573133
ryskin_2021,ryskin_s13,"The three kings bore gifts of gold, myrrh, and Frankenstein.",SemCrit,Frankenstein,11.121375,1.1307904848088568
ryskin_2021,ryskin_s13,The upscale apartment was complete with all these modern lymph.,Sem,lymph,7.23448875,0.6672132096286374
ryskin_2021,ryskin_s13,The vicious cyclone tragically caused many deaths and much destructions.,Synt,destructions,5.5586375,0.4673394530754672
ryskin_2021,ryskin_s13,The vintage wedding dress was big and required an altercation.,SemCrit,altercation,-3.76094875,-0.6441796708973628
ryskin_2021,ryskin_s13,"The whining alarm shut off, finally silencing this annoying destruction.",SemCrit,destruction,-7.8180375,-1.1280564882056445
ryskin_2021,ryskin_s13,"The zoo had two giraffes, an elephant, and a carburetor.",Sem,carburetor,-11.562850000000001,-1.5746890529766937
ryskin_2021,ryskin_s13,There is a beanbag toss game booth at this destruction.,Sem,destruction,3.76899875,0.25389460238503764
ryskin_2021,ryskin_s13,This docile herbivorous aquatic mammal is known as a matinee.,SemCrit,matinee,6.6186375,0.5937624765665799
ryskin_2021,ryskin_s13,"To protect herself from the sun, she carried a parasite.",SemCrit,parasite,-10.1569125,-1.407007100533735
ryskin_2021,ryskin_s13,Two important fluids in the body are blood and lymphs.,Synt,lymphs,0.09258250000000007,-0.18458054661199827
ryskin_2021,ryskin_s13,Up on the tree branch perched a bright red cardinal.,Control,cardinal,-7.741928625,-1.1189792107603547
ryskin_2021,ryskin_s13,You cannot buy Cuban cigars because there is an embargo.,Control,embargo,-11.2743,-1.5402745591763536
ryskin_2021,ryskin_s13,Yuan emperors were Mongolian because Kublai Khan founded this inebriation.,Sem,inebriation,-11.448675,-1.561071742875658
ryskin_2021,ryskin_s14,"""Can't you just be quiet?"" she snapped revealing her irrigation.",SemCrit,irrigation,4.155575,0.30000039326697747
ryskin_2021,ryskin_s14,"""It's alive!"" he cackled as he animated this monster Frankensteins.",Synt,Frankensteins,2.99641275,0.16175058537852377
ryskin_2021,ryskin_s14,"""Oh, yes, very impressive,"" she drawled with a sarcastic infection.",SemCrit,infection,7.5719875,0.7074656741564403
ryskin_2021,ryskin_s14,A lolcat is cat photograph with a humorous ungrammatical radius.,Sem,radius,-4.338315,-0.7130404133376699
ryskin_2021,ryskin_s14,A new gravitational theory was proposed by an eminent physicist.,Control,physicist,-2.53227,-0.4976388383744564
ryskin_2021,ryskin_s14,A syllogism is a common form of a deductive peasantry.,Sem,peasantry,1.9978122500000004,0.04265049625613061
ryskin_2021,ryskin_s14,"After hours of playing, the guitarist's fingertips developed a callus.",Control,callus,-0.058778749999999824,-0.20263294931425688
ryskin_2021,ryskin_s14,After my root canal the dentist prescribed a pain balcony.,Sem,balcony,-14.8322875,-1.964625066057094
ryskin_2021,ryskin_s14,"After she deceived her mother, she had a guilty consciences.",Synt,consciences,13.56355,1.422061378577166
ryskin_2021,ryskin_s14,Agriculture in this desert would be impossible without this irrigation.,Control,irrigation,0.5133348749999997,-0.13439867171712433
ryskin_2021,ryskin_s14,An intense tension headache can be mistaken for a migrant.,SemCrit,migrant,0.005833750000000179,-0.19492681006395546
ryskin_2021,ryskin_s14,Apply this eyeliner and brush your lashes with this mascaras.,Synt,mascaras,5.8158812499999994,0.4980201442539501
ryskin_2021,ryskin_s14,Blackmail is just one of many weapons in this arsenic.,SemCrit,arsenic,8.1886875,0.7810176350875434
ryskin_2021,ryskin_s14,Blinking causes a momentary pupil contraction followed by a dilution.,SemCrit,dilution,-5.567715,-0.8596672671867018
ryskin_2021,ryskin_s14,"Candidates must be citizens, but that is the only stipulation.",Control,stipulation,-6.6017775,-0.9829968027798893
ryskin_2021,ryskin_s14,Capture or kill the wanted criminal to collect a bounties.,Synt,bounties,10.944175,1.1096563718252481
ryskin_2021,ryskin_s14,Cats were the only company for this lonely old radium.,Sem,radium,8.712975,0.8435478340767855
ryskin_2021,ryskin_s14,Champagne was once reserved exclusively for the royalty and mobility.,SemCrit,mobility,-9.34703375,-1.3104152889901473
ryskin_2021,ryskin_s14,Clownfish have evolved invulnerability to the poison tentacles of anemones.,Control,anemones,-6.014525,-0.9129569569282716
ryskin_2021,ryskin_s14,"Considering my previous experiences, I had a rather low expedition.",SemCrit,expedition,4.8155825000000005,0.37871750994321385
ryskin_2021,ryskin_s14,"Disgusted, she pulled away from his touch with a facility.",Sem,facility,-1.5027350000000002,-0.37484928413868035
ryskin_2021,ryskin_s14,Don't call it a prison; call it a correctional facilities.,Synt,facilities,9.4726875,0.9341564673164003
ryskin_2021,ryskin_s14,Edith Piaf's extraordinary singing career was begun in a thermos.,Sem,thermos,2.5095,0.10367796082062543
ryskin_2021,ryskin_s14,Feudal lords lived off the labor of an oppressed peasantry.,Control,peasantry,0.36826125,-0.15170116822779964
ryskin_2021,ryskin_s14,Handling the rough wooden plank gave the woman a splinters.,Synt,splinters,1.3287749999999998,-0.037143571643095265
ryskin_2021,ryskin_s14,He denounced the novel's film adaptation as a complete travesty.,Control,travesty,-1.7447374999999998,-0.40371219710321615
ryskin_2021,ryskin_s14,He had a short attention span and needed constant stipulation.,SemCrit,stipulation,-0.5821125,-0.2650493973991079
ryskin_2021,ryskin_s14,"He idolized her, and her self-esteem benefited from this adoration.",Control,adoration,-6.6077375,-0.9837076341195186
ryskin_2021,ryskin_s14,"He soon backed away, sensing he had crossed a bounty.",SemCrit,bounty,2.0173875,0.04498517766235169
ryskin_2021,ryskin_s14,Her grandmother's pennies inspired her to start a coin collections.,Synt,collections,0.11603000000000002,-0.18178403355227385
ryskin_2021,ryskin_s14,His office is down at the end of this coroner.,SemCrit,coroner,11.0643625,1.123990774783586
ryskin_2021,ryskin_s14,I blacked out and was confused when I regained consciousnesses.,Synt,consciousnesses,-3.180368375,-0.5749355894000949
ryskin_2021,ryskin_s14,I control my fate; I don't have a predetermined destinies.,Synt,destinies,1.56292465,-0.0092172445653728
ryskin_2021,ryskin_s14,"Incensed at the captain, the crew staged a full-scale mutiny.",Control,mutiny,8.0664625,0.766440225609995
ryskin_2021,ryskin_s14,"Like the IRS and FBI, CIA is another three-letter abbreviations.",Synt,abbreviations,1.95519125,0.03756721730875819
ryskin_2021,ryskin_s14,Mediators prevented the dispute from escalating into a violent alteration.,SemCrit,alteration,1.041585,-0.07139586231895621
ryskin_2021,ryskin_s14,Medics cleaned and bandaged the wound to prevent an inflection.,SemCrit,inflection,6.8969875,0.6269604469333262
ryskin_2021,ryskin_s14,My back was so tense I really needed a message.,SemCrit,message,-7.6463375,-1.10757834374015
ryskin_2021,ryskin_s14,No light escapes the black hole once within this radius.,Control,radius,1.6211875,-0.002268409042533964
ryskin_2021,ryskin_s14,Old car engines mixed fuel and air in a carburetor.,Control,carburetor,17.295637499999998,1.867176270731305
ryskin_2021,ryskin_s14,On the mountaintop we felt dizzy because of this attitude.,SemCrit,attitude,-10.1595875,-1.4073261397675452
ryskin_2021,ryskin_s14,"Once Faust signed, he was doomed to this eternal damnation.",Control,damnation,-5.25077375,-0.821866634079105
ryskin_2021,ryskin_s14,Pikemen can be an effective defense against a charging stipulation.,Sem,stipulation,-7.49265,-1.0892484961714801
ryskin_2021,ryskin_s14,Political corruption and economic hardship fueled a growing anti-government sentiments.,Synt,sentiments,1.12458375,-0.06149685012934963
ryskin_2021,ryskin_s14,"Rather than reducing violence, the intervention just caused a pedal.",Sem,pedal,-18.633875,-2.418029014940132
ryskin_2021,ryskin_s14,Romeo longingly admired Juliet as she stood on this baloney.,SemCrit,baloney,8.696623749999999,0.8415976694891825
ryskin_2021,ryskin_s14,Rupert Murdoch is the owner of a vast media empire.,Control,empire,2.512156,0.10399473398137297
ryskin_2021,ryskin_s14,Senator McCarthy accused the screenwriter of being a Communist sympathizer.,Control,sympathizer,-1.8334900000000003,-0.41429744181302275
ryskin_2021,ryskin_s14,She danced with an elegant masked gentleman at that mortar.,Sem,mortar,-0.05880999999999992,-0.20263667640810984
ryskin_2021,ryskin_s14,"She lunged towards his neck, going right for the jugulars.",Synt,jugulars,7.8642125,0.7423184741938841
ryskin_2021,ryskin_s14,She scolded the child for running backwards up an apocalypse.,Sem,apocalypse,2.8502175,0.14431431601527933
ryskin_2021,ryskin_s14,She was vaccinated so her body would developed an immunity.,Control,immunity,-5.46751125,-0.8477162662054306
ryskin_2021,ryskin_s14,Statisticians emphasize that causation is not implied by a correlations.,Synt,correlations,-16.70995,-2.18856824562868
ryskin_2021,ryskin_s14,That grenade explodes stronger than a stick of this dynamite.,Control,dynamite,-0.5861375,-0.26552944708736426
ryskin_2021,ryskin_s14,That white dog with little black spots is a dalmatian.,Control,dalmatian,1.115925,-0.06252955329411723
ryskin_2021,ryskin_s14,The Big Dipper may perhaps be the most famous consternation.,SemCrit,consternation,0.7692,-0.10388240501105687
ryskin_2021,ryskin_s14,The Caribbean cruise package includes this kayaking and snorkeling irritation.,Sem,irritation,-8.24986,-1.179558663735353
ryskin_2021,ryskin_s14,The Christmas tree was decorated with many shining glass ornament.,Synt,ornament,4.76724625,0.3729525902552683
ryskin_2021,ryskin_s14,The United States has a large stockpile of nuclear adoration.,Sem,adoration,-8.85512625,-1.2517469555675487
ryskin_2021,ryskin_s14,The afternoon showing cost less because it was a matinee.,Control,matinee,-1.9403000000000001,-0.42703635043480176
ryskin_2021,ryskin_s14,The archeologists found the mummy of a young Egyptian hearth.,Sem,hearth,11.39503375,1.1634289438464025
ryskin_2021,ryskin_s14,The baseball player felt cheated and swore at an umpires.,Synt,umpires,10.51124375,1.0580219590056381
ryskin_2021,ryskin_s14,The bleach is too concentrated and requires a one-in-five dilation.,SemCrit,dilation,-1.8873749999999998,-0.4207241442854931
ryskin_2021,ryskin_s14,The castle wall was adorned with a beautiful woven tapestry.,Control,tapestry,1.3185423749999998,-0.03836398616267144
ryskin_2021,ryskin_s14,The cause of death must be determined by a coroner.,Control,coroner,11.626362499999999,1.1910188306345342
ryskin_2021,ryskin_s14,The celebrating couple joyfully popped open a bottle of armaments.,Sem,armaments,4.4676375,0.33721915248225615
ryskin_2021,ryskin_s14,The cheapest lunchmeat at this grocery store is this immortality.,Sem,immortality,-0.03686125000000001,-0.20001891476957157
ryskin_2021,ryskin_s14,"The circus featured an acrobat, a clown, and a jugglers.",Synt,jugglers,-6.3254375,-0.9500385590897626
ryskin_2021,ryskin_s14,The college sent out a newsletter to all its alumni.,Control,alumni,-3.7992508624999997,-0.6487478490750485
ryskin_2021,ryskin_s14,The computer could read text aloud using a speech sympathizer.,SemCrit,sympathizer,3.8164875,0.25955844328769195
ryskin_2021,ryskin_s14,The congregation listens to a sermon delivered by a pasture.,SemCrit,pasture,-2.0435325,-0.43934858135229826
ryskin_2021,ryskin_s14,"The contraction for ""it is"" needs to include an apocalypse.",SemCrit,apocalypse,3.53037125,0.22543421555661736
ryskin_2021,ryskin_s14,The crowded urban neighborhood had a very high population missionary.,Sem,missionary,-0.6506375,-0.27322216879979516
ryskin_2021,ryskin_s14,The dentist congratulated me on not having a single petal.,Sem,petal,-0.1266624999999999,-0.2107292407490822
ryskin_2021,ryskin_s14,The devout Christian girl travelled to India as an admission.,Sem,admission,4.97857375,0.39815698789377585
ryskin_2021,ryskin_s14,The doomsday preacher urged repentance and warned of a pharaoh.,Sem,pharaoh,-3.491605,-0.6120558489790285
ryskin_2021,ryskin_s14,The flooded river fertilized the fields with a rich sediments.,Synt,sediments,8.17538375,0.7794309366924774
ryskin_2021,ryskin_s14,The flute player nervously prepared an excerpt for an auditions.,Synt,auditions,-6.478875,-0.9683385899076096
ryskin_2021,ryskin_s14,The goddess refused to be bested by a mere mortar.,SemCrit,mortar,-1.71284375,-0.39990832511692403
ryskin_2021,ryskin_s14,The heat felt even worse because of all this humidity.,Control,humidity,4.8858375,0.3870966132595988
ryskin_2021,ryskin_s14,The herd of cows was out grazing in a pastor.,SemCrit,pastor,3.1392450000000003,0.17878575980969214
ryskin_2021,ryskin_s14,The hostess greeted her guests with a light social pleasantries.,Synt,pleasantries,-3.84957875,-0.6547503053992659
ryskin_2021,ryskin_s14,The king knelt to be crowned at an official coronations.,Synt,coronations,-5.4493875,-0.8455547008544899
ryskin_2021,ryskin_s14,The mason built his own house of brick and mortal.,SemCrit,mortal,9.97235625,0.9937504617683108
ryskin_2021,ryskin_s14,The monk sat quietly and fell into a deep arsenal.,Sem,arsenal,12.1034875,1.2479240995809466
ryskin_2021,ryskin_s14,The moth attracted a mate by releasing a potent admonition.,Sem,admonition,-4.89086,-0.7789407996724782
ryskin_2021,ryskin_s14,The napalm turned the luscious forest into a fiery infernos.,Synt,infernos,5.841055,0.5010225419781099
ryskin_2021,ryskin_s14,The poor stayed poor because of this limited upward spinster.,Sem,spinster,-4.4963,-0.7318828108529939
ryskin_2021,ryskin_s14,The powerful cheetah sprinted in pursuit of a baby gazette.,SemCrit,gazette,5.210275,0.4257913016406345
ryskin_2021,ryskin_s14,The preacher believed drunkenness was the cause of much immorality.,Control,immorality,3.7918374999999997,0.2566185116565071
ryskin_2021,ryskin_s14,The princess arrived at the ball in a horse-drawn thermal.,Sem,thermal,1.6641700000000001,0.002857984926529022
ryskin_2021,ryskin_s14,The pseudoscience of inferring personality from skull measurements is phonology.,SemCrit,phonology,2.4784499999999996,0.09997472036836212
ryskin_2021,ryskin_s14,The reagents reacted faster in the presence of an anecdote.,Sem,anecdote,11.15368875,1.1346444489365322
ryskin_2021,ryskin_s14,The retiree found he soon tired of all this lesion.,SemCrit,lesion,-6.0994125,-0.9230812346703489
ryskin_2021,ryskin_s14,The ring held small diamonds set around this blue medication.,Sem,medication,-0.1414375,-0.21249141072274372
ryskin_2021,ryskin_s14,The sailors feared the harsh discipline of this ship captains.,Synt,captains,9.985837499999999,0.9953583300564611
ryskin_2021,ryskin_s14,The scientist designed an experiment to test a controversial hypotheses.,Synt,hypotheses,-2.96501625,-0.5492511867984572
ryskin_2021,ryskin_s14,"The slogan ""change"" was a focus of that presidential campaign.",Control,campaign,-9.8765875,-1.3735735778354838
ryskin_2021,ryskin_s14,The soaring eagle circled and glided upwards on a thermal.,Control,thermal,-0.21619000000000005,-0.22140691738644125
ryskin_2021,ryskin_s14,The soldier rammed gunpowder down the barrel of a muskrat.,SemCrit,muskrat,-7.1928,-1.0534862852339233
ryskin_2021,ryskin_s14,The storyteller could turn any incident into an amusing antidote.,SemCrit,antidote,-2.36481125,-0.4776665350866805
ryskin_2021,ryskin_s14,The student went to medical school to become a physicist.,SemCrit,physicist,11.221562500000001,1.1427395477013247
ryskin_2021,ryskin_s14,The study of sounds in language is known as leisure.,Sem,leisure,8.6131875,0.8316464779856352
ryskin_2021,ryskin_s14,The sudden change in protocol had caused all this inflection.,Sem,inflection,3.3096987500000004,0.199115267772332
ryskin_2021,ryskin_s14,The teacher interrupted his sentence to make a grammatical collection.,SemCrit,collection,4.1263000000000005,0.29650885174556024
ryskin_2021,ryskin_s14,The teacher taught that subtraction was the opposite of humility.,Sem,humility,-1.4180024999999998,-0.3647434927821136
ryskin_2021,ryskin_s14,The thesaurus shows that a synonym for drunkenness is abbreviation.,SemCrit,abbreviation,6.62755875,0.594826487319712
ryskin_2021,ryskin_s14,"The three kings bore gifts of gold, myrrh, and anemones.",Sem,anemones,2.87506,0.14727720654459817
ryskin_2021,ryskin_s14,The upscale apartment was complete with all these modern amenity.,Synt,amenity,-5.281606249999999,-0.825543933958152
ryskin_2021,ryskin_s14,The vicious cyclone tragically caused many deaths and much destruction.,Control,destruction,4.16385,0.3009873277192312
ryskin_2021,ryskin_s14,The vintage wedding dress was big and required an inferno.,Sem,inferno,4.0136312499999995,0.28307118756823535
ryskin_2021,ryskin_s14,The woman brought her sick pet dog to a veterinarian.,Control,veterinarian,3.29445,0.19729659505586014
ryskin_2021,ryskin_s14,"The zoo had two giraffes, an elephant, and a rhinos.",Synt,rhinos,0.33286499999999997,-0.15592277289312725
ryskin_2021,ryskin_s14,There is a beanbag toss game booth at this carnivals.,Synt,carnivals,11.24984875,1.1461131639732354
ryskin_2021,ryskin_s14,"To make the car accelerate, press down on this petal.",SemCrit,petal,7.0374625,0.643714479220981
ryskin_2021,ryskin_s14,"To protect herself from the sun, she carried a physicist.",Sem,physicist,-8.7241,-1.2361198473772634
ryskin_2021,ryskin_s14,Two important fluids in the body are blood and lymph.,Control,lymph,2.5357624999999997,0.10681021049462099
ryskin_2021,ryskin_s14,Up on the tree branch perched a bright red carnival.,SemCrit,carnival,3.07223,0.17079308158397802
ryskin_2021,ryskin_s14,Use Pythagoras' theorem to find the length of a hypotenuse.,Control,hypotenuse,-8.807549999999999,-1.2460726788021061
ryskin_2021,ryskin_s14,You cannot buy Cuban cigars because there is an embryo.,SemCrit,embryo,2.28285,0.07664609452415307
ryskin_2021,ryskin_s14,Yuan emperors were Mongolian because Kublai Khan founded this dynasties.,Synt,dynasties,-8.1479125,-1.1673996909170887
ryskin_2021,ryskin_s15,"""Can't you just be quiet?"" she snapped revealing her frankincense.",Sem,frankincense,9.795675,0.9726782185426605
ryskin_2021,ryskin_s15,"""It's alive!"" he cackled as he animated this monster Frankenstein.",Control,Frankenstein,5.9267875,0.5112476003379701
ryskin_2021,ryskin_s15,"""Oh, yes, very impressive,"" she drawled with a sarcastic pastor.",Sem,pastor,-3.52753125,-0.6163406651561016
ryskin_2021,ryskin_s15,A lolcat is cat photograph with a humorous ungrammatical captions.,Synt,captions,29.20525,3.287600063993143
ryskin_2021,ryskin_s15,A new gravitational theory was proposed by an eminent physician.,SemCrit,physician,5.5488625,0.4661736181182733
ryskin_2021,ryskin_s15,A soldier fighting for the highest bidder is an apostrophe.,Sem,apostrophe,15.86167125,1.6961514132697841
ryskin_2021,ryskin_s15,A syllogism is a common form of a deductive inferences.,Synt,inferences,1.4490494999999999,-0.022798792455470902
ryskin_2021,ryskin_s15,After my root canal the dentist prescribed a pain medications.,Synt,medications,21.138375,2.3254880567998706
ryskin_2021,ryskin_s15,"After she deceived her mother, she had a guilty conscience.",Control,conscience,18.1649375,1.970855076694347
ryskin_2021,ryskin_s15,An intense tension headache can be mistaken for an empire.,Sem,empire,3.04389,0.16741305471064022
ryskin_2021,ryskin_s15,Blackmail is just one of many weapons in this consternation.,Sem,consternation,7.3053875,0.6756690910783927
ryskin_2021,ryskin_s15,"Candidates must be citizens, but that is the only stimulation.",SemCrit,stimulation,6.6786375,0.60091849676419
ryskin_2021,ryskin_s15,Champagne was once reserved exclusively for the royalty and pheromone.,Sem,pheromone,-7.9385625,-1.1424311437775938
ryskin_2021,ryskin_s15,Claiming two wrongs make a right is a common facility.,SemCrit,facility,2.5994375,0.1144045369293348
ryskin_2021,ryskin_s15,Clownfish have evolved invulnerability to the poison tentacles of amenities.,SemCrit,amenities,5.2425049999999995,0.429635277156784
ryskin_2021,ryskin_s15,"Considering my previous experiences, I had a rather low diplomat.",Sem,diplomat,2.65570625,0.12111554212090608
ryskin_2021,ryskin_s15,"Despite technological advances, wars cannot be won without an embryo.",Sem,embryo,-14.015762500000001,-1.867240576192867
ryskin_2021,ryskin_s15,Don't call it a prison; call it a correctional facility.,Control,facility,19.014125,2.0721351250536477
ryskin_2021,ryskin_s15,"Each winter evening, the family gathers around a warm hearse.",SemCrit,hearse,12.3805,1.280962550330788
ryskin_2021,ryskin_s15,Edith Piaf's extraordinary singing career was begun in a cabarets.,Synt,cabarets,9.3419375,0.918562306635775
ryskin_2021,ryskin_s15,Feudal lords lived off the labor of an oppressed pleasantry.,SemCrit,pleasantry,-1.2341125,-0.34281148354647145
ryskin_2021,ryskin_s15,"For lunch, she had brought tomato soup in a thermoses.",Synt,thermoses,0.7655862500000001,-0.10431340614420875
ryskin_2021,ryskin_s15,Handling the rough wooden plank gave the woman a splinter.,Control,splinter,11.812925,1.2132695809364784
ryskin_2021,ryskin_s15,Harvesting crops is often the job of a seasonal migrant.,Control,migrant,9.739760375,0.9660094487786306
ryskin_2021,ryskin_s15,He denounced the novel's film adaptation as a complete tapestry.,SemCrit,tapestry,-3.1834499999999997,-0.5753031255791192
ryskin_2021,ryskin_s15,He had a short attention span and needed constant sediment.,Sem,sediment,11.77135,1.208311055274551
ryskin_2021,ryskin_s15,"He idolized her, and her self-esteem benefited from this duration.",SemCrit,duration,20.9007625,2.297148725979793
ryskin_2021,ryskin_s15,"He soon backed away, sensing he had crossed a manatee.",Sem,manatee,5.57913,0.46978353214045937
ryskin_2021,ryskin_s15,Her grandmother's pennies inspired her to start a coin collection.,Control,collection,-3.06117,-0.5607191564163898
ryskin_2021,ryskin_s15,His office is down at the end of this arsenic.,Sem,arsenic,-1.1079093249999998,-0.327759609058096
ryskin_2021,ryskin_s15,I blacked out and was confused when I regained consciousness.,Control,consciousness,-3.170375,-0.5737437095110567
ryskin_2021,ryskin_s15,I control my fate; I don't have a predetermined destiny.,Control,destiny,-8.9841625,-1.26713672242128
ryskin_2021,ryskin_s15,"In the nineties, the Rugrats was a very popular cartoons.",Synt,cartoons,-14.076350000000001,-1.874466665754912
ryskin_2021,ryskin_s15,"Incensed at the captain, the crew staged a full-scale immunity.",SemCrit,immunity,-0.07132750000000007,-0.20412960112183623
ryskin_2021,ryskin_s15,"Intestinal problems may indicate a tapeworm, a type of parasol.",SemCrit,parasol,-6.4890875,-0.9695566041787445
ryskin_2021,ryskin_s15,"Like the IRS and FBI, CIA is another three-letter abbreviation.",Control,abbreviation,29.533375,3.3267345494488234
ryskin_2021,ryskin_s15,Marie Curie died of exposure to radiation from this radium.,Control,radium,16.0025875,1.712958072122642
ryskin_2021,ryskin_s15,Mediators prevented the dispute from escalating into a violent muskrat.,Sem,muskrat,-6.5114,-0.9722177491897307
ryskin_2021,ryskin_s15,Medics cleaned and bandaged the wound to prevent a sapphire.,Sem,sapphire,-7.679612499999999,-1.1115469532747413
ryskin_2021,ryskin_s15,No light escapes the black hole once within this radium.,SemCrit,radium,13.181474999999999,1.376492438293801
ryskin_2021,ryskin_s15,On the mountaintop we felt dizzy because of this conscience.,Sem,conscience,14.3096125,1.5110420172218249
ryskin_2021,ryskin_s15,"Once Faust signed, he was doomed to this eternal dalmatian.",SemCrit,dalmatian,-9.4009,-1.316839755206306
ryskin_2021,ryskin_s15,One window on the dilapidated house was missing a shutter.,Control,shutter,-12.3515125,-1.6687504659616554
ryskin_2021,ryskin_s15,Pikemen can be an effective defense against a charging cavalries.,Synt,cavalries,-14.1902,-1.8880452140798774
ryskin_2021,ryskin_s15,Political corruption and economic hardship fueled a growing anti-government sentiment.,Control,sentiment,-12.435925000000001,-1.6788180918771682
ryskin_2021,ryskin_s15,"Rather than reducing violence, the intervention just caused an escalations.",Synt,escalations,2.2312374999999998,0.07049042631666717
ryskin_2021,ryskin_s15,Rupert Murdoch is the owner of a vast media umpire.,SemCrit,umpire,10.49874625,1.0565314196319775
ryskin_2021,ryskin_s15,Senator McCarthy accused the screenwriter of being a Communist synthesizer.,SemCrit,synthesizer,1.9379575,0.0355117995907488
ryskin_2021,ryskin_s15,She danced with an elegant masked gentleman at that masquerades.,Synt,masquerades,8.5025125,0.8184466023961268
ryskin_2021,ryskin_s15,"She didn't answer the phone, so I left a messages.",Synt,messages,12.873275,1.3397343478787436
ryskin_2021,ryskin_s15,"She lunged towards his neck, going right for the jugular.",Control,jugular,7.6962875,0.7222905626658228
ryskin_2021,ryskin_s15,She scolded the child for running backwards up an escalators.,Synt,escalators,10.3562625,1.039537809751457
ryskin_2021,ryskin_s15,She was vaccinated so her body would developed a mutiny.,SemCrit,mutiny,1.8713875,0.027572195181500343
ryskin_2021,ryskin_s15,Soda cans and tin foil are both made of aluminum.,Control,aluminum,-5.14915,-0.809746273953157
ryskin_2021,ryskin_s15,Some controversial stem cell research requires a fertilized human embryo.,Control,embryo,12.53035,1.2988347107743194
ryskin_2021,ryskin_s15,Statisticians emphasize that causation is not implied by a correlation.,Control,correlation,-5.9719125,-0.9078746917504273
ryskin_2021,ryskin_s15,That grenade explodes stronger than a stick of this dynasty.,SemCrit,dynasty,5.09251,0.4117458229977752
ryskin_2021,ryskin_s15,The Big Dipper may perhaps be the most famous immunity.,Sem,immunity,1.5929349999999998,-0.00563800005308367
ryskin_2021,ryskin_s15,The Christmas tree was decorated with many shining glass ornaments.,Control,ornaments,6.853275,0.621746988051859
ryskin_2021,ryskin_s15,The afternoon showing cost less because it was a manatee.,SemCrit,manatee,-7.7075125,-1.11487450266663
ryskin_2021,ryskin_s15,The ambassador who negotiated the deal was a skilled diploma.,SemCrit,diploma,1.22690395,-0.049293426498957786
ryskin_2021,ryskin_s15,The archeologists found the mummy of a young Egyptian pharoahs.,Synt,pharoahs,5.37843,0.4458466445794534
ryskin_2021,ryskin_s15,The artist achieved eternal fame despite not seeking this immorality.,SemCrit,immorality,27.5985,3.095967806451308
ryskin_2021,ryskin_s15,The baseball player felt cheated and swore at an umpire.,Control,umpire,-8.50522,-1.2100146856963816
ryskin_2021,ryskin_s15,The bleach is too concentrated and requires a one-in-five shudder.,Sem,shudder,-8.8477625,-1.2508687031720462
ryskin_2021,ryskin_s15,The celebrating couple joyfully popped open a bottle of champagnes.,Synt,champagnes,0.040069999999999995,-0.1908435551224483
ryskin_2021,ryskin_s15,The cheapest lunchmeat at this grocery store is this baloneys.,Synt,baloneys,18.80325,2.0469846957341304
ryskin_2021,ryskin_s15,The child made a caterpillar from an old egg cartoon.,SemCrit,cartoon,9.2553625,0.9082367658256401
ryskin_2021,ryskin_s15,The coach scolded the player for having a bad shutter.,Sem,shutter,-4.3518875,-0.714659164739871
ryskin_2021,ryskin_s15,The college sent out a newsletter to all its aluminum.,SemCrit,aluminum,-12.52145,-1.689018402333845
ryskin_2021,ryskin_s15,The computer could read text aloud using a speech baloney.,Sem,baloney,-7.931687500000001,-1.1416111831299511
ryskin_2021,ryskin_s15,The congregation listens to a sermon delivered by an escalation.,Sem,escalation,10.63693625,1.0730129268171065
ryskin_2021,ryskin_s15,"The contraction for ""it is"" needs to include a jugular.",Sem,jugular,-3.39946375,-0.601066438211811
ryskin_2021,ryskin_s15,The crowded urban neighborhood had a very high population densities.,Synt,densities,-0.4331625000000001,-0.24728457725854072
ryskin_2021,ryskin_s15,The detectives discovered the professor was poisoned with this arsenic.,Control,arsenic,-0.4914400000000001,-0.2542351600429778
ryskin_2021,ryskin_s15,The devout Christian girl travelled to India as a missionaries.,Synt,missionaries,1.8972349999999998,0.030654949049129125
ryskin_2021,ryskin_s15,The doomsday preacher urged repentance and warned of an apocalypses.,Synt,apocalypses,-9.7326625,-1.3564080743864666
ryskin_2021,ryskin_s15,The flooded river fertilized the fields with a rich sediment.,Control,sediment,15.084412500000001,1.6034500913736305
